id,name,lga_id,status,created_at,updated_at,deleted_at
7233,GABIA,466,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7234,JENGRE,466,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7235,KADAMO,466,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7236,KAKKEK,466,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7237,KASURU,466,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7238,KIMAKPA,466,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7239,KISHIKA,466,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7240,MAFARA,466,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7241,TA'AGBE,466,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7242,TAHU,466,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7243,ZABOLO,466,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7244,ZOBWO,466,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7245,BOKKOS,661,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7246,BUTURA,661,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7247,DAFFO,661,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7248,KAMWAI,661,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7249,KWATAS,661,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7250,MANGOR,661,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7251,MBAR/MANGAR,661,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7252,MANGUNA,661,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7253,MUSHERE CENTRAL,661,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7254,MUSHERE  WEST,661,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7255,RICHA,661,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7256,SHA,661,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7257,TANGUR,661,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7258,TOFF,661,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7259,FEDERE,662,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7260,FOBUR 'A',662,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7261,FOBUR    'B',662,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7262,FURSUM,662,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7263,JARAWAN KOGI,662,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7264,MAI GEMU,662,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7265,MAIJUJU,662,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7266,SHERE EAST,662,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7267,SHERE WEST,662,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7268,ZANDI,662,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7269,ABBA NA SHEHU,663,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7270,ALI KAZAURE,663,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7271,GARBA DAHO,663,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7272,GANGARE,663,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7273,IBRAHIM KATSINA,663,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7274,JENTA ADAMU,663,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7275,JENTA APATA,663,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7276,JOS JARAWA,663,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7277,NARAGUTA 'A',663,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7278,NARAGUTA 'B',663,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7279,SARKIN ARAB,663,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7280,TAFAWA BALEWA,663,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7281,TUDUN WADA - KABONG,663,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7282,VANDERPUYE,663,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7283,BUKURU,664,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7284,DU,664,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7285,GIRING,664,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7286,GYEL 'A',664,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7287,GYEL 'B',664,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7288,KURU 'A',664,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7289,KURU 'B',664,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7290,SHEN,664,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7291,TURU,664,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7292,VWANG,664,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7293,ZAWAN 'A',664,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7294,ZAWAN 'B',664,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7295,BIRBYANG,665,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7296,DENGI,665,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7297,DUGUB,665,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7298,GAGDI,665,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7299,GARGA,665,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7300,GUMSHER,665,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7301,GWAMLAR,665,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7302,JARMAI,665,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7303,JOM,665,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7304,KANAM,665,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7305,KANTANA,665,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7306,KUNKYAM,665,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7307,MUNBUTBO,665,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7308,NAMARAN,665,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7309,AMPANG-EAST,666,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7310,AMPER CHIKA 'A',666,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7311,AMPER CHIKA 'B',666,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7312,AMPER SERI,666,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7313,GARRAM,666,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7314,KABWIR PADA,666,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7315,KABWIR/GYANGYANG,666,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7316,LANGSHI,666,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7317,NEMEL,666,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7318,FUNYALANG,667,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7319,JAT,667,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7320,KELLER,667,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7321,KUFFEN,667,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7322,KWALLAK,667,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7323,KWANPE,667,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7324,LIPCHOK,667,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7325,MBAN/ZAMKO,667,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7326,NYER,667,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7327,PAJAT,667,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7328,PIL GANI,667,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7329,PISHE/YASHI,667,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7330,REAK,667,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7331,WAROH,667,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7332,FAJUL,668,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7333,GAMAKAI,668,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7334,LASHEL,668,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7335,MABUDI,668,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7336,MAGAMA,668,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7337,SABON GIDA,668,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7338,TALGWANG,668,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7339,TIMBOL,668,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7340,TURAKI,668,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7341,AMPANG WEST,669,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7342,CHANSO,669,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7343,GINDIRI  1,669,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7344,GINDIRI  11,669,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7345,JANNARET,669,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7346,JIPAL/CHAKFEM,669,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7347,KADUNU,669,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7348,KERANG,669,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7349,KOMBUN,669,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7350,LANGAI,669,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7351,MANGU  1,669,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7352,MANGU  11,669,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7353,MANGUN,669,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7354,MANGU HALLE,669,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7355,PAN YAM,669,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7356,PUSHIT,669,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7357,BALTEP,670,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7358,GARKAWA CENTRAL,670,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7359,GARKAWA NORTH,670,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7360,GARKAWA NORTH EAST,670,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7361,KOENOEM 'A',670,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7362,KOENOEM 'B',670,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7363,LALIN,670,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7364,PIAPUNG 'A',670,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7365,PIAPUNG 'B',670,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7366,TUNKUS,670,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7367,CHIP,671,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7368,DOK-PAI,671,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7369,FIER,671,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7370,JIBLIK,671,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7371,KADUNG,671,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7372,KANGSHU,671,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7373,LANKAN,671,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7374,PANKSHIN CENTRAL,671,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7375,PANKSHIN  CHIGWONG,671,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7376,PANKSHIN  SOUTH (BELNING),671,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7377,WOKKOS,671,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7378,BWALL,672,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7379,DOEMAK-GOECHIM,672,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7380,DOEMAK-KOPLONG,672,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7381,DOKAN KASUWA,672,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7382,KURGWI,672,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7383,KWALLA MOEDA,672,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7384,KWALLA YITLA'AR,672,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7385,KWANDE,672,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7386,KWANG,672,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7387,NAMU,672,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7388,ATTAKAR,673,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7389,BUM,673,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7390,DANTO,673,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7391,JOL/KWI,673,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7392,RA-HOSS,673,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7393,RIM,673,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7394,RIYOM,673,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7395,SHARUBUTU,673,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7396,SOPP,673,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7397,TA-HOSS,673,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7398,DERTENG,674,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7399,KALONG,674,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7400,KURUNGBAU (A),674,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7401,KURUNGBAU (B),674,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7402,MOEKAT,674,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7403,PANGSHOM,674,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7404,POESHIP,674,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7405,SHENDAM CENTRAL (A),674,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7406,SHENDAM CENTRAL (B),674,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7407,SHIMANKAR,674,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7408,BASHAR,675,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7409,DANBIRAM,675,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7410,GUDUS,675,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7411,KUMBONG,675,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7412,KUMBUR,675,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7413,KUYAMBANA,675,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7414,MAVO,675,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7415,NYALUM/KAMPANI,675,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7416,SALUWE,675,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7417,WASE TOFA,675,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7418,YOLA WAKAT,675,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7419,ABUA I,676,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7420,ABUA II,676,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7421,ABUA III,676,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7422,ABUA  IV,676,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7423,EMUGHAN  I,676,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7424,EMUGHAN  II,676,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7425,OTAPHA,676,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7426,OKPEDEN,676,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7427,EMELEGO,676,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7428,EMAGO-KUGBO,676,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7429,AKANI,676,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7430,ANYU,676,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7431,AHOADA I,677,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7432,AHOADA II,677,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7433,AHOADA III,677,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7434,AHOADA  IV,677,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7435,UPPATA I,677,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7436,UPPATA II,677,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7437,UPPATA  III,677,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7438,UPPATA  IV,677,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7439,UPPATA  V,677,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7440,UPPATA  VI,677,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7441,AKOH  I,677,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7442,AKOH  II,677,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7443,AKOH  III,677,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7444,EDIRO I,678,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7445,EDIRO II,678,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7446,JOINKRAMA,678,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7447,OKARKI,678,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7448,IGBUDUYA I,678,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7449,IGBUDUYA II,678,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7450,IGBUDUYA III,678,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7451,IGBUDUYA IV,678,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7452,UBIE I,678,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7453,UBIE II,678,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7454,UBIE III,678,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7455,UBIE IV,678,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7456,MANUEL  I,679,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7457,MANUEL  II,679,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7458,MANUEL  III,679,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7459,BRIGGS I,679,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7460,BRIGGS II,679,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7461,BRIGGS III,679,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7462,GEORGEWILL I,679,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7463,GEORGEWILL II,679,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7464,GEORGWILL III,679,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7465,JACK I,679,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7466,JACK II,679,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7467,JACK III,679,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7468,ALISE GROUP,679,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7469,OBONOMA,679,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7470,KULA  I,679,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7471,KULA  II,679,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7472,NORTH/SOUTH GROUP,679,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7473,NGO  TOWN,680,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7474,UNYEN GALA,680,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7475,AGWUT-OBOLO,680,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7476,EKEDE,680,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7477,IKURU  TOWN,680,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7478,UNYEADA I,680,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7479,UNYEADA II,680,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7480,SAMANGA,680,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7481,ASARAMA,680,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7482,ATABA  I,680,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7483,ATABA  II,680,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7484,BUGUMA SOUTH,681,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7485,BUGUMA SOUTH EAST,681,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7486,BUGUMA  EAST I,681,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7487,BUGUMA  EAST II,681,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7488,BUGUMA  SOUTH  WEST,681,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7489,BUGUMA  NORTH EAST,681,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7490,BUGUMA WEST,681,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7491,BUGUMA NORTH WEST I,681,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7492,BUGUMA NORTH  WEST II,681,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7493,BUGUMA EAST  WEST,681,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7494,ISIA GROUP I,681,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7495,ISIA GROUP II,681,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7496,WEST CENTAL GROUP,681,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7497,ORO-IGWE,682,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7498,COURT/ ADA ALLISON,682,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7499,OROSIRIRI,682,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7500,NEW LAYOUT,682,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7501,FINIMA,682,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7502,ABALAMABIE,682,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7503,DEMA ABBEY,682,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7504,DAN JUMBO/ BERESIRI,682,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7505,NANABIE,682,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7506,OLOMA AYAMINIMA,682,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7507,PETERSIDE,682,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7508,KALAIBIAMA,682,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7509,BAKANA  I,683,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7510,BAKANA  II,683,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7511,BAKANA  III,683,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7512,BAKANA  IV,683,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7513,BAKANA V,683,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7514,BAKANA   VI,683,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7515,TOMBIA  I,683,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7516,TOMBIA  II,683,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7517,TOMBIA  III,683,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7518,TOMBIA IV,683,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7519,DEGEMA  I,683,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7520,DEGEMA  II,683,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7521,DEGEMA  III,683,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7522,OBUAMA,683,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7523,BUKUMA,683,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7524,KE/OLD BAKANA,683,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7525,ALESA,684,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7526,ALODE,684,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7527,OGALE,684,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7528,EBUBU,684,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7529,EKPORO,684,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7530,ETEO,684,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7531,ONNE,684,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7532,AGBONCHIA,684,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7533,AKPAJO,684,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7534,ALETO,684,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7535,OGBAKIRI  I,685,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7536,OGBAKIRI  II,685,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7537,EMOHUA I,685,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7538,EMOHUA  II,685,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7539,OBELLE,685,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7540,IBAA,685,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7541,RUNDELE,685,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7542,RUMUEKPE,685,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7543,ELELE ALIMINI,685,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7544,OMUDIOGA/ AKPADU,685,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7545,UBIMINI,685,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7546,ODEGU  I,685,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7547,ODEGU  II,685,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7548,AFARA,686,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7549,IGBO I,686,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7550,IGBO II,686,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7551,IGBO III,686,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7552,EGWI/OPIRO,686,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7553,NIHI,686,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7554,ODUFOR,686,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7555,OBIBI/AKWUKABI,686,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7556,OBITE,686,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7557,OKEHI,686,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7558,ULAKWO,686,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7559,AKWA/ODOGWA,686,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7560,AKPOKU/UMUOYE,686,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7561,NDASHI,686,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7562,MBA,686,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
7563,BODO I,687,1,2024-03-14 11:03:59,2024-03-14 11:03:59,
